Test: [0/331]	Time 2.859 (2.859)	Loss 0.2245 (0.2245)	Prec@1 100.000 (100.000)	
Epoch: [0][470/1427]	 lr:0.00010	Time 0.463 (0.473)	Loss 0.0029 (0.0314)	Prec@1 100.000 (99.555)	
Epoch: [0][480/1427]	 lr:0.00010	Time 0.829 (0.473)	Loss 0.0031 (0.0310)	Prec@1 100.000 (99.558)	
Epoch: [0][490/1427]	 lr:0.00010	Time 0.119 (0.471)	Loss 0.0030 (0.0305)	Prec@1 100.000 (99.558)	
Epoch: [0][500/1427]	 lr:0.00010	Time 1.169 (0.472)	Loss 0.0028 (0.0299)	Prec@1 100.000 (99.566)	
Epoch: [0][510/1427]	 lr:0.00010	Time 0.092 (0.471)	Loss 0.0028 (0.0295)	Prec@1 100.000 (99.569)	
Epoch: [0][520/1427]	 lr:0.00010	Time 1.237 (0.473)	Loss 0.0025 (0.0289)	Prec@1 100.000 (99.577)	
Epoch: [0][530/1427]	 lr:0.00010	Time 0.082 (0.471)	Loss 0.0025 (0.0284)	Prec@1 100.000 (99.585)	
Epoch: [0][540/1427]	 lr:0.00010	Time 0.848 (0.471)	Loss 0.0714 (0.0282)	Prec@1 98.438 (99.584)	
Epoch: [0][550/1427]	 lr:0.00010	Time 0.355 (0.469)	Loss 0.0024 (0.0280)	Prec@1 100.000 (99.577)	
Epoch: [0][560/1427]	 lr:0.00010	Time 1.020 (0.484)	Loss 0.0026 (0.0276)	Prec@1 100.000 (99.582)	
Epoch: [0][570/1427]	 lr:0.00010	Time 1.321 (0.485)	Loss 0.0023 (0.0273)	Prec@1 100.000 (99.584)	
Epoch: [0][580/1427]	 lr:0.00010	Time 0.249 (0.489)	Loss 0.0032 (0.0269)	Prec@1 100.000 (99.591)	
Epoch: [0][590/1427]	 lr:0.00010	Time 0.395 (0.489)	Loss 0.0023 (0.0265)	Prec@1 100.000 (99.598)	
Epoch: [0][600/1427]	 lr:0.00010	Time 1.196 (0.494)	Loss 0.0021 (0.0261)	Prec@1 100.000 (99.605)	
Epoch: [0][610/1427]	 lr:0.00010	Time 0.105 (0.498)	Loss 0.0023 (0.0257)	Prec@1 100.000 (99.609)	
